product_id,product_name,category,price
649,Saree 0649,Fashion,29538.33
650,Smartphone 0650,Electronics,14384.55
651,Tennis Balls 0651,Sports,5054.37
652,Saree 0652,Fashion,21714.03
653,Biography 0653,Books,407.16
654,Running Shoes 0654,Sports,6941.94
655,Keyboard 0655,Electronics,48220.41
656,Backpack 0656,Fashion,90047.67
657,Body Lotion 0657,Beauty,83478.11
658,Football 0658,Sports,76241.73
659,Gym Gloves 0659,Sports,76214.54
660,Biography 0660,Books,15067.46
661,Finance Book 0661,Books,9112.64
662,Tennis Balls 0662,Sports,38845.07
663,Lip Balm 0663,Beauty,54190.25
664,Biography 0664,Books,73643.1
665,SQL Handbook 0665,Books,86621.17
666,Data Analytics Book 0666,Books,57284.08
667,Novel 0667,Books,56191.23
668,Bluetooth Speaker 0668,Electronics,19403.19
669,Yoga Mat 0669,Sports,95736.82
670,Badminton Racket 0670,Sports,75104.75
671,Yoga Mat 0671,Sports,12203.26
672,Football 0672,Sports,96244.2
673,Kurta 0673,Fashion,24678.61
674,Biography 0674,Books,8646.86
675,Running Shoes 0675,Sports,40298.43
676,Mouse 0676,Electronics,86224.04
677,USB Cable 0677,Electronics,43813.34
678,Face Wash 0678,Beauty,85991.91
679,Handbag 0679,Fashion,25865.34
680,Bluetooth Speaker 0680,Electronics,54268.57
681,Sneakers 0681,Fashion,18429.36
682,Smartphone 0682,Electronics,30817.06
683,Moisturizer 0683,Beauty,6078.59
684,Sneakers 0684,Fashion,2910.69
685,Smart Watch 0685,Electronics,39114.98
686,Sneakers 0686,Fashion,41398.72
687,Saree 0687,Fashion,37675.21
688,Wireless Earbuds 0688,Electronics,20414.43
689,Badminton Racket 0689,Sports,49398.35
690,Tennis Balls 0690,Sports,94944.83
691,T-Shirt 0691,Fashion,31968.98
692,Tennis Balls 0692,Sports,6731.73
693,Keyboard 0693,Electronics,63426.42
694,Smart Watch 0694,Electronics,55495.71
695,Cricket Bat 0695,Sports,24781.35
696,Football 0696,Sports,30599.36
697,Body Lotion 0697,Beauty,8573.05
698,Business Book 0698,Books,78330.58
699,Storage Box 0699,Home & Kitchen,54134.89
700,Bedsheet 0700,Home & Kitchen,53845.06
701,Body Lotion 0701,Beauty,4369.85
702,Sunscreen 0702,Beauty,65374.27
703,Mixer Grinder 0703,Home & Kitchen,6204.47
704,Sunscreen 0704,Beauty,59866.2
705,Marketing Book 0705,Books,99923.34
706,Business Book 0706,Books,58597.88
707,Dumbbells 0707,Sports,4738.38
708,SQL Handbook 0708,Books,30202.71
709,Shampoo 0709,Beauty,83082.71
710,Novel 0710,Books,87851.27
711,Storage Box 0711,Home & Kitchen,88415.37
712,Saree 0712,Fashion,97967.11
713,Biography 0713,Books,27445.71
714,Finance Book 0714,Books,34293.65
715,Lip Balm 0715,Beauty,1783.29
716,Python Guide 0716,Books,64714.04
717,Mouse 0717,Electronics,626.07
718,Smartphone 0718,Electronics,41432.67
719,Biography 0719,Books,76293.03
720,Cricket Bat 0720,Sports,78772.06
721,SQL Handbook 0721,Books,53956.2
722,Biography 0722,Books,67289.14
723,Handbag 0723,Fashion,82780.19
724,Handbag 0724,Fashion,17882.23
725,Data Analytics Book 0725,Books,12650.43
726,Kurta 0726,Fashion,44567.85
727,Mixer Grinder 0727,Home & Kitchen,75889.42
728,Finance Book 0728,Books,19311.87
729,Dumbbells 0729,Sports,80878.77
730,Bedsheet 0730,Home & Kitchen,98014.89
731,T-Shirt 0731,Fashion,28218.48
732,Business Book 0732,Books,911.11
733,Marketing Book 0733,Books,11271.46
734,Backpack 0734,Fashion,17212.61
735,Cookware Set 0735,Home & Kitchen,6721.99
736,Electric Kettle 0736,Home & Kitchen,12916.6
737,Badminton Racket 0737,Sports,88123.11
738,Novel 0738,Books,19345.78
739,Data Analytics Book 0739,Books,99195.75
740,Novel 0740,Books,68130.9
741,Face Wash 0741,Beauty,93800.46
742,Data Analytics Book 0742,Books,85414.21
743,Handbag 0743,Fashion,84464.29
744,Sunscreen 0744,Beauty,12346.43
745,Gym Gloves 0745,Sports,49657.36
746,Yoga Mat 0746,Sports,88402.48
747,Mixer Grinder 0747,Home & Kitchen,27936.72
748,Body Lotion 0748,Beauty,31759.95
749,Perfume 0749,Beauty,33602.64
750,Yoga Mat 0750,Sports,99027.41
751,Coffee Maker 0751,Home & Kitchen,95785.01
752,Bedsheet 0752,Home & Kitchen,16614.26
753,Jeans 0753,Fashion,62673.27
754,Wireless Earbuds 0754,Electronics,48099.65
755,USB Cable 0755,Electronics,84081.66
756,Electric Kettle 0756,Home & Kitchen,47461.94
757,T-Shirt 0757,Fashion,82198.05
758,Badminton Racket 0758,Sports,94365.05
759,Gym Gloves 0759,Sports,76456.04
760,Biography 0760,Books,57976.66
761,Wireless Earbuds 0761,Electronics,91687.09
762,Lip Balm 0762,Beauty,89029.36
763,SQL Handbook 0763,Books,78307.09
764,Mouse 0764,Electronics,5666.93
765,Tennis Balls 0765,Sports,6764.87
766,Data Analytics Book 0766,Books,56012.95
767,Handbag 0767,Fashion,40286.97
768,Tennis Balls 0768,Sports,23463.58
769,Yoga Mat 0769,Sports,45449.44
770,Hair Serum 0770,Beauty,88016.83
771,Cricket Bat 0771,Sports,34092.72
772,Data Analytics Book 0772,Books,45515.86
773,Kurta 0773,Fashion,10978.06
774,Bluetooth Speaker 0774,Electronics,59369.07
775,Cookware Set 0775,Home & Kitchen,63807.9
776,Jacket 0776,Fashion,42215.5
777,Biography 0777,Books,18754.16
778,Mixer Grinder 0778,Home & Kitchen,6236.02
779,Handbag 0779,Fashion,51408.95
780,Finance Book 0780,Books,31255.59
781,Football 0781,Sports,14910.42
782,Jacket 0782,Fashion,29247.18
783,Smartphone 0783,Electronics,5919.3
784,Yoga Mat 0784,Sports,42320.7
785,Bedsheet 0785,Home & Kitchen,64126.37
786,Electric Kettle 0786,Home & Kitchen,34285.88
787,Biography 0787,Books,69538.2
788,Lip Balm 0788,Beauty,85229.47
789,Running Shoes 0789,Sports,61686.09
790,Lip Balm 0790,Beauty,16394.54
791,Face Wash 0791,Beauty,49692.88
792,Power Bank 0792,Electronics,69382.41
793,Perfume 0793,Beauty,24053.1
794,Finance Book 0794,Books,80764.68
795,Perfume 0795,Beauty,40150.19
796,USB Cable 0796,Electronics,1186.23
797,T-Shirt 0797,Fashion,55557.22
798,Water Bottle 0798,Home & Kitchen,44151.73
799,Finance Book 0799,Books,4580.7
800,Power Bank 0800,Electronics,19941.93
801,Bedsheet 0801,Home & Kitchen,88560.15
802,Python Guide 0802,Books,34112.79
803,Badminton Racket 0803,Sports,18017.43
804,Smartphone 0804,Electronics,84318.57
805,Wireless Earbuds 0805,Electronics,83177.28
806,Coffee Maker 0806,Home & Kitchen,65554.95
807,USB Cable 0807,Electronics,93623.19
808,Backpack 0808,Fashion,24165.96
809,Sneakers 0809,Fashion,94126.94
810,Tennis Balls 0810,Sports,87862.11
811,Bluetooth Speaker 0811,Electronics,14613.34
812,Bedsheet 0812,Home & Kitchen,19328.79
813,Lip Balm 0813,Beauty,31930.57
814,Perfume 0814,Beauty,92116.16
815,Badminton Racket 0815,Sports,85471.66
816,Sneakers 0816,Fashion,32901.52
817,Smart Watch 0817,Electronics,87309.58
818,Gym Gloves 0818,Sports,21080.91
819,Mouse 0819,Electronics,79140.52
820,Cricket Bat 0820,Sports,16908.87
821,Lip Balm 0821,Beauty,49958.06
822,Moisturizer 0822,Beauty,32316.95
823,Backpack 0823,Fashion,71620.86
824,Body Lotion 0824,Beauty,26978.88
825,Face Wash 0825,Beauty,20877.52
826,Table Lamp 0826,Home & Kitchen,86343.19
827,Perfume 0827,Beauty,30737.7
828,Moisturizer 0828,Beauty,93561.79
829,Saree 0829,Fashion,55144.09
830,Electric Kettle 0830,Home & Kitchen,29644.79
831,Running Shoes 0831,Sports,23170.72
832,Mouse 0832,Electronics,51322.76
833,Handbag 0833,Fashion,45223.89
834,Hair Serum 0834,Beauty,36876.69
835,Lip Balm 0835,Beauty,27446.34
836,Smartphone 0836,Electronics,44279.51
837,Jeans 0837,Fashion,36036.47
838,Smart Watch 0838,Electronics,84290.82
839,Cricket Bat 0839,Sports,78629.15
840,Electric Kettle 0840,Home & Kitchen,12034.07
841,T-Shirt 0841,Fashion,54692.4
842,Kurta 0842,Fashion,67574.71
843,Saree 0843,Fashion,74571.09
844,Novel 0844,Books,19225.12
845,Football 0845,Sports,99839.83
846,Novel 0846,Books,1050.68
847,Saree 0847,Fashion,82265.42
848,Hair Serum 0848,Beauty,82220.76
849,Data Analytics Book 0849,Books,47305.0
850,Football 0850,Sports,86572.52
851,Bedsheet 0851,Home & Kitchen,72387.92
852,Table Lamp 0852,Home & Kitchen,23524.57
853,Gym Gloves 0853,Sports,72305.53
854,Lip Balm 0854,Beauty,79232.11
855,Kurta 0855,Fashion,42992.54
856,Marketing Book 0856,Books,21115.56
857,Face Wash 0857,Beauty,37594.08
858,Football 0858,Sports,30695.08
859,Data Analytics Book 0859,Books,50079.06
860,Finance Book 0860,Books,34113.26
861,Hair Serum 0861,Beauty,68638.13
862,Sunscreen 0862,Beauty,32741.74
863,Wireless Earbuds 0863,Electronics,92228.99
864,Storage Box 0864,Home & Kitchen,56904.45
865,Tennis Balls 0865,Sports,98020.18
866,Coffee Maker 0866,Home & Kitchen,6557.18
867,Perfume 0867,Beauty,47581.81
868,Backpack 0868,Fashion,63971.53
869,Jeans 0869,Fashion,17307.08
870,Python Guide 0870,Books,3398.5
871,Biography 0871,Books,2877.48
872,Electric Kettle 0872,Home & Kitchen,91151.26
873,Sunscreen 0873,Beauty,20747.05
874,Jeans 0874,Fashion,45574.44
875,T-Shirt 0875,Fashion,17347.21
876,Hair Serum 0876,Beauty,15871.14
877,Smartphone 0877,Electronics,53737.01
878,Shampoo 0878,Beauty,39020.49
879,Cookware Set 0879,Home & Kitchen,87069.82
880,Handbag 0880,Fashion,81825.03
881,Biography 0881,Books,16045.37
882,Dumbbells 0882,Sports,58830.7
883,Gym Gloves 0883,Sports,27688.01
884,Smartphone 0884,Electronics,44683.01
885,Perfume 0885,Beauty,52679.48
886,Gym Gloves 0886,Sports,46127.42
887,Yoga Mat 0887,Sports,73780.61
888,Backpack 0888,Fashion,34807.83
889,Novel 0889,Books,39229.82
890,Coffee Maker 0890,Home & Kitchen,25062.65
891,Tennis Balls 0891,Sports,45890.25
892,Python Guide 0892,Books,69911.5
893,Keyboard 0893,Electronics,69923.75
894,Power Bank 0894,Electronics,88576.07
895,Water Bottle 0895,Home & Kitchen,88278.07
896,Dumbbells 0896,Sports,66731.36
897,Power Bank 0897,Electronics,90890.9
898,Shampoo 0898,Beauty,99531.57
899,Bluetooth Speaker 0899,Electronics,50537.61
900,Handbag 0900,Fashion,45202.41
901,Kurta 0901,Fashion,50704.24
902,Face Wash 0902,Beauty,7503.91
903,Biography 0903,Books,38238.33
904,Marketing Book 0904,Books,85605.16
905,Face Wash 0905,Beauty,1270.59
906,Smartphone 0906,Electronics,32844.61
907,Biography 0907,Books,48577.97
908,Bluetooth Speaker 0908,Electronics,54932.17
909,Table Lamp 0909,Home & Kitchen,14196.52
910,Sneakers 0910,Fashion,17223.79
911,Bluetooth Speaker 0911,Electronics,17887.21
912,Keyboard 0912,Electronics,17010.65
913,Data Analytics Book 0913,Books,67801.84
914,Table Lamp 0914,Home & Kitchen,35936.08
915,Mixer Grinder 0915,Home & Kitchen,89289.23
916,Badminton Racket 0916,Sports,44316.4
917,Bluetooth Speaker 0917,Electronics,39182.72
918,Backpack 0918,Fashion,5430.04
919,Wireless Earbuds 0919,Electronics,77285.49
920,Bedsheet 0920,Home & Kitchen,37588.54
921,Bedsheet 0921,Home & Kitchen,9319.37
922,Face Wash 0922,Beauty,98930.2
923,Kurta 0923,Fashion,68058.96
924,Power Bank 0924,Electronics,95881.78
925,Smartphone 0925,Electronics,72455.35
926,Keyboard 0926,Electronics,51346.51
927,Jacket 0927,Fashion,56292.0
928,Bedsheet 0928,Home & Kitchen,93444.87
929,Hair Serum 0929,Beauty,12255.24
930,Electric Kettle 0930,Home & Kitchen,35785.32
931,Mixer Grinder 0931,Home & Kitchen,40332.52
932,T-Shirt 0932,Fashion,39039.83
933,Perfume 0933,Beauty,6787.43
934,Jacket 0934,Fashion,4584.11
935,Coffee Maker 0935,Home & Kitchen,30292.12
936,Gym Gloves 0936,Sports,98312.63
937,Smartphone 0937,Electronics,25342.63
938,USB Cable 0938,Electronics,98144.31
939,Marketing Book 0939,Books,67853.47
940,Python Guide 0940,Books,33337.25
941,Finance Book 0941,Books,97805.55
942,Biography 0942,Books,6936.85
943,Mouse 0943,Electronics,38359.67
944,Business Book 0944,Books,50440.32
945,Data Analytics Book 0945,Books,23413.07
946,Cricket Bat 0946,Sports,31022.09
947,Marketing Book 0947,Books,75772.13
948,Cricket Bat 0948,Sports,6179.32
949,Backpack 0949,Fashion,29801.15
950,Coffee Maker 0950,Home & Kitchen,20596.66
951,Power Bank 0951,Electronics,92355.23
952,Gym Gloves 0952,Sports,73976.71
953,Sneakers 0953,Fashion,27956.02
954,Data Analytics Book 0954,Books,52182.11
955,Sunscreen 0955,Beauty,75103.98
956,Storage Box 0956,Home & Kitchen,34403.3
957,Mixer Grinder 0957,Home & Kitchen,90680.88
958,Business Book 0958,Books,80183.89
959,Business Book 0959,Books,60883.71
960,Lip Balm 0960,Beauty,18516.84
961,Data Analytics Book 0961,Books,6647.76
962,Shampoo 0962,Beauty,95374.39
963,Smartphone 0963,Electronics,93838.8
964,Electric Kettle 0964,Home & Kitchen,17531.85
965,Badminton Racket 0965,Sports,23782.75
966,Keyboard 0966,Electronics,72552.91
967,Sneakers 0967,Fashion,72222.04
968,Coffee Maker 0968,Home & Kitchen,17807.26
969,Water Bottle 0969,Home & Kitchen,28677.22
970,Perfume 0970,Beauty,27330.71
971,Shampoo 0971,Beauty,95110.12
972,Handbag 0972,Fashion,37895.21
973,Body Lotion 0973,Beauty,42384.19
974,Tennis Balls 0974,Sports,76079.38
975,Face Wash 0975,Beauty,76239.54
976,Shampoo 0976,Beauty,75933.06
977,Sneakers 0977,Fashion,55373.64
978,Water Bottle 0978,Home & Kitchen,38167.93
979,Backpack 0979,Fashion,28464.93
980,Gym Gloves 0980,Sports,7378.58
981,Table Lamp 0981,Home & Kitchen,19731.43
982,Mixer Grinder 0982,Home & Kitchen,1479.86
983,Running Shoes 0983,Sports,49246.08
984,Hair Serum 0984,Beauty,97054.17
985,Handbag 0985,Fashion,49056.2
986,SQL Handbook 0986,Books,40996.0
987,Bluetooth Speaker 0987,Electronics,38604.64
988,Football 0988,Sports,19582.97
989,Sunscreen 0989,Beauty,77171.78
990,Finance Book 0990,Books,51057.91
991,Lip Balm 0991,Beauty,69705.25
992,Marketing Book 0992,Books,92665.57
993,Business Book 0993,Books,24385.82
994,USB Cable 0994,Electronics,63168.08
995,Data Analytics Book 0995,Books,69806.65
996,Python Guide 0996,Books,26279.8
997,Moisturizer 0997,Beauty,25576.95
998,Football 0998,Sports,1430.27
999,Keyboard 0999,Electronics,39886.16
1000,Cricket Bat 1000,Sports,51949.0
1001,Coffee Maker 1001,Home & Kitchen,16748.2
1002,Sunscreen 1002,Beauty,69244.31
1003,Tennis Balls 1003,Sports,58689.76
1004,Marketing Book 1004,Books,75294.73
1005,SQL Handbook 1005,Books,11104.55
1006,Running Shoes 1006,Sports,81458.96
1007,Kurta 1007,Fashion,93014.68
1008,Sunscreen 1008,Beauty,839.75
1009,Table Lamp 1009,Home & Kitchen,356.54
1010,Keyboard 1010,Electronics,52590.21
1011,Novel 1011,Books,73356.62
1012,Cookware Set 1012,Home & Kitchen,37589.21
1013,Python Guide 1013,Books,19961.45
1014,Electric Kettle 1014,Home & Kitchen,45174.95
1015,Cookware Set 1015,Home & Kitchen,20252.9
1016,Python Guide 1016,Books,80955.03
1017,Water Bottle 1017,Home & Kitchen,98297.12
1018,Body Lotion 1018,Beauty,62757.37
1019,Cricket Bat 1019,Sports,86861.53
1020,Electric Kettle 1020,Home & Kitchen,29452.93
1021,Shampoo 1021,Beauty,27819.87
1022,T-Shirt 1022,Fashion,58646.51
1023,Body Lotion 1023,Beauty,67344.9
1024,Wireless Earbuds 1024,Electronics,6292.44
1025,Wireless Earbuds 1025,Electronics,9863.82
1026,Yoga Mat 1026,Sports,37690.45
1027,Dumbbells 1027,Sports,93225.41
1028,Lip Balm 1028,Beauty,60515.28
1029,Jacket 1029,Fashion,68248.63
1030,Jacket 1030,Fashion,81720.35
1031,Handbag 1031,Fashion,37966.88
1032,USB Cable 1032,Electronics,87332.13
1033,Wireless Earbuds 1033,Electronics,45799.54
1034,Marketing Book 1034,Books,72575.97
1035,Mixer Grinder 1035,Home & Kitchen,60269.54
1036,Dumbbells 1036,Sports,95114.98
1037,Storage Box 1037,Home & Kitchen,45300.42
1038,Biography 1038,Books,51587.42
1039,Business Book 1039,Books,511.29
1040,Finance Book 1040,Books,1858.7
1041,T-Shirt 1041,Fashion,96964.84
1042,Finance Book 1042,Books,67856.36
1043,Table Lamp 1043,Home & Kitchen,40135.49
1044,Cricket Bat 1044,Sports,34962.73
1045,Shampoo 1045,Beauty,73479.92
1046,Kurta 1046,Fashion,71250.81
1047,Yoga Mat 1047,Sports,12959.56
1048,Smart Watch 1048,Electronics,83267.94
1049,Gym Gloves 1049,Sports,16970.67
1050,Shampoo 1050,Beauty,48319.42
1051,Badminton Racket 1051,Sports,24485.93
1052,Electric Kettle 1052,Home & Kitchen,10724.87
1053,Data Analytics Book 1053,Books,16190.48
1054,Handbag 1054,Fashion,76676.62
1055,Water Bottle 1055,Home & Kitchen,66659.08
1056,SQL Handbook 1056,Books,66613.54
1057,Gym Gloves 1057,Sports,9225.09
1058,Finance Book 1058,Books,87218.67
1059,Cricket Bat 1059,Sports,64468.86
1060,Hair Serum 1060,Beauty,65460.18
1061,Tennis Balls 1061,Sports,80882.06
1062,Water Bottle 1062,Home & Kitchen,11744.86
1063,Bluetooth Speaker 1063,Electronics,9095.11
1064,Business Book 1064,Books,74511.85
1065,USB Cable 1065,Electronics,12915.26
1066,Handbag 1066,Fashion,57775.3
1067,Smart Watch 1067,Electronics,6375.12
1068,Badminton Racket 1068,Sports,84741.44
1069,Lip Balm 1069,Beauty,77172.83
1070,Python Guide 1070,Books,52070.19
1071,Badminton Racket 1071,Sports,10836.28
1072,Mouse 1072,Electronics,31728.44
1073,Kurta 1073,Fashion,50082.3
1074,Moisturizer 1074,Beauty,60225.25
1075,Mixer Grinder 1075,Home & Kitchen,59967.25
1076,Jeans 1076,Fashion,27489.56
1077,Biography 1077,Books,63180.49
1078,Table Lamp 1078,Home & Kitchen,29290.21
1079,Face Wash 1079,Beauty,98117.05
1080,Sneakers 1080,Fashion,82821.89
1081,Bedsheet 1081,Home & Kitchen,70099.66
1082,Smartphone 1082,Electronics,85705.52
1083,Marketing Book 1083,Books,30049.36
1084,Python Guide 1084,Books,99107.11
1085,Tennis Balls 1085,Sports,33872.53
1086,Biography 1086,Books,99032.37
1087,Hair Serum 1087,Beauty,7366.96
1088,Novel 1088,Books,28378.94
1089,Coffee Maker 1089,Home & Kitchen,9911.49
1090,T-Shirt 1090,Fashion,85010.01
1091,Novel 1091,Books,45860.74
1092,Cookware Set 1092,Home & Kitchen,44299.0
1093,Sunscreen 1093,Beauty,89741.37
1094,Bedsheet 1094,Home & Kitchen,80473.97
1095,Mixer Grinder 1095,Home & Kitchen,36349.13
1096,Cricket Bat 1096,Sports,67895.12
1097,Coffee Maker 1097,Home & Kitchen,95048.74
1098,Moisturizer 1098,Beauty,92612.34
1099,USB Cable 1099,Electronics,97420.04
1100,Mixer Grinder 1100,Home & Kitchen,11910.22
1101,Running Shoes 1101,Sports,59419.56
1102,Coffee Maker 1102,Home & Kitchen,24650.1
1103,Power Bank 1103,Electronics,39784.15
1104,Sneakers 1104,Fashion,65348.14
1105,Shampoo 1105,Beauty,77816.53
1106,Marketing Book 1106,Books,27665.56
1107,Biography 1107,Books,36857.84
1108,Bluetooth Speaker 1108,Electronics,8446.17
1109,Perfume 1109,Beauty,2497.07
1110,Gym Gloves 1110,Sports,27516.74
1111,SQL Handbook 1111,Books,79474.5
1112,Coffee Maker 1112,Home & Kitchen,48521.31
1113,Marketing Book 1113,Books,29975.66
1114,Electric Kettle 1114,Home & Kitchen,32656.85
1115,Python Guide 1115,Books,40650.99
1116,Data Analytics Book 1116,Books,39499.9
1117,Gym Gloves 1117,Sports,6579.38
1118,Cricket Bat 1118,Sports,75399.12
1119,Electric Kettle 1119,Home & Kitchen,18229.28
1120,Football 1120,Sports,730.34
1121,Lip Balm 1121,Beauty,12478.92
1122,Bedsheet 1122,Home & Kitchen,65332.52
1123,Smart Watch 1123,Electronics,85173.72
1124,Bluetooth Speaker 1124,Electronics,97995.86
1125,Dumbbells 1125,Sports,36482.25
1126,Football 1126,Sports,42419.52
1127,Data Analytics Book 1127,Books,24983.04
1128,Smart Watch 1128,Electronics,65982.93
1129,Moisturizer 1129,Beauty,57790.73
1130,Finance Book 1130,Books,52361.09
1131,Kurta 1131,Fashion,68854.44
1132,Data Analytics Book 1132,Books,23861.62
1133,Cookware Set 1133,Home & Kitchen,30109.98
1134,Cookware Set 1134,Home & Kitchen,60293.01
1135,Storage Box 1135,Home & Kitchen,27883.09
1136,Marketing Book 1136,Books,7620.09
1137,Saree 1137,Fashion,38300.87
1138,Coffee Maker 1138,Home & Kitchen,45714.56
1139,Handbag 1139,Fashion,94030.89
1140,Bedsheet 1140,Home & Kitchen,7240.69
1141,Novel 1141,Books,99535.86
1142,Business Book 1142,Books,71500.61
1143,Football 1143,Sports,42083.71
1144,Storage Box 1144,Home & Kitchen,99245.41
1145,Hair Serum 1145,Beauty,2784.8
1146,Badminton Racket 1146,Sports,7935.95
1147,Bluetooth Speaker 1147,Electronics,68460.13
1148,Shampoo 1148,Beauty,33068.88
1149,USB Cable 1149,Electronics,90941.69
1150,Sneakers 1150,Fashion,86910.77
1151,Water Bottle 1151,Home & Kitchen,1183.36
1152,Perfume 1152,Beauty,37986.51
1153,Bluetooth Speaker 1153,Electronics,17736.99
1154,Novel 1154,Books,58963.94
1155,Shampoo 1155,Beauty,52989.22
1156,Novel 1156,Books,55242.91
1157,Cricket Bat 1157,Sports,89676.71
1158,Storage Box 1158,Home & Kitchen,94660.73
1159,Moisturizer 1159,Beauty,34647.25
1160,Marketing Book 1160,Books,47789.81
1161,Water Bottle 1161,Home & Kitchen,1146.85
1162,Football 1162,Sports,65823.78
1163,Coffee Maker 1163,Home & Kitchen,56841.57
1164,T-Shirt 1164,Fashion,91859.48
1165,Finance Book 1165,Books,70807.74
1166,Coffee Maker 1166,Home & Kitchen,70736.32
1167,Table Lamp 1167,Home & Kitchen,98626.38
1168,Sunscreen 1168,Beauty,27726.13
1169,Perfume 1169,Beauty,30656.71
1170,Smart Watch 1170,Electronics,40769.18
1171,Jeans 1171,Fashion,63539.73
1172,Power Bank 1172,Electronics,94496.72
1173,Mixer Grinder 1173,Home & Kitchen,8640.6
1174,Backpack 1174,Fashion,80872.02
1175,Keyboard 1175,Electronics,67766.9
1176,Python Guide 1176,Books,48068.66
1177,Cricket Bat 1177,Sports,40665.05
1178,Badminton Racket 1178,Sports,91105.46
1179,Data Analytics Book 1179,Books,71472.18
1180,Finance Book 1180,Books,24572.78
1181,Data Analytics Book 1181,Books,60814.88
1182,Bedsheet 1182,Home & Kitchen,17645.46
1183,Sneakers 1183,Fashion,51464.71
1184,Keyboard 1184,Electronics,49650.68
1185,Storage Box 1185,Home & Kitchen,96977.89
1186,Kurta 1186,Fashion,83205.3
1187,Smart Watch 1187,Electronics,30056.96
1188,Saree 1188,Fashion,21462.98
1189,Marketing Book 1189,Books,21901.83
1190,T-Shirt 1190,Fashion,93553.36
1191,Gym Gloves 1191,Sports,5937.17
1192,Mouse 1192,Electronics,32988.47
1193,Jeans 1193,Fashion,713.41
1194,Python Guide 1194,Books,40325.4
1195,Bluetooth Speaker 1195,Electronics,43193.22
1196,Electric Kettle 1196,Home & Kitchen,53002.84
1197,Coffee Maker 1197,Home & Kitchen,12558.5
1198,Face Wash 1198,Beauty,15730.91
1199,Novel 1199,Books,22763.3
1200,Lip Balm 1200,Beauty,30067.64
1201,Moisturizer 1201,Beauty,53734.45
1202,Jeans 1202,Fashion,98938.05
1203,Biography 1203,Books,16350.06
1204,Handbag 1204,Fashion,778.86
1205,Business Book 1205,Books,11243.43
1206,T-Shirt 1206,Fashion,13540.3
1207,Lip Balm 1207,Beauty,90118.58
1208,Bedsheet 1208,Home & Kitchen,94846.91
1209,Novel 1209,Books,12054.47
1210,Body Lotion 1210,Beauty,80021.04
1211,Python Guide 1211,Books,32622.79
1212,Hair Serum 1212,Beauty,13314.48
1213,Wireless Earbuds 1213,Electronics,12786.13
1214,T-Shirt 1214,Fashion,76784.02
1215,Mixer Grinder 1215,Home & Kitchen,67894.37
1216,Handbag 1216,Fashion,97647.56
1217,Data Analytics Book 1217,Books,43544.99
1218,Saree 1218,Fashion,48694.74
1219,Perfume 1219,Beauty,61836.79
1220,Python Guide 1220,Books,25095.79
1221,Smart Watch 1221,Electronics,99425.85
1222,Coffee Maker 1222,Home & Kitchen,20000.56
1223,SQL Handbook 1223,Books,70173.27
1224,Football 1224,Sports,19028.17
1225,Football 1225,Sports,23091.54
1226,Coffee Maker 1226,Home & Kitchen,4027.97
1227,Cookware Set 1227,Home & Kitchen,42744.04
1228,Badminton Racket 1228,Sports,9274.36
1229,Keyboard 1229,Electronics,40847.26
1230,Kurta 1230,Fashion,22332.17
1231,Body Lotion 1231,Beauty,6321.7
1232,Face Wash 1232,Beauty,30567.14
1233,Jacket 1233,Fashion,28198.48
1234,Handbag 1234,Fashion,24846.47
1235,Smartphone 1235,Electronics,4279.74
1236,USB Cable 1236,Electronics,21354.36
1237,Sunscreen 1237,Beauty,90865.5
1238,Keyboard 1238,Electronics,18646.03
1239,Lip Balm 1239,Beauty,33560.36
1240,Bluetooth Speaker 1240,Electronics,66959.96
1241,Python Guide 1241,Books,33253.93
1242,Finance Book 1242,Books,74343.62
1243,Running Shoes 1243,Sports,23976.57
1244,Kurta 1244,Fashion,58514.86
1245,Bluetooth Speaker 1245,Electronics,13221.44
1246,SQL Handbook 1246,Books,4294.69
1247,Business Book 1247,Books,19453.17
1248,Shampoo 1248,Beauty,7671.98
1249,Running Shoes 1249,Sports,30286.35
1250,Perfume 1250,Beauty,53448.04
1251,Mixer Grinder 1251,Home & Kitchen,12956.63
1252,Sunscreen 1252,Beauty,89179.35
1253,Running Shoes 1253,Sports,89511.32
1254,Shampoo 1254,Beauty,91101.75
1255,Mouse 1255,Electronics,42015.62
1256,Yoga Mat 1256,Sports,16859.13
1257,Sneakers 1257,Fashion,29106.7
1258,Yoga Mat 1258,Sports,79479.16
1259,Business Book 1259,Books,74122.38
1260,Body Lotion 1260,Beauty,68531.49
1261,Cricket Bat 1261,Sports,16717.72
1262,Tennis Balls 1262,Sports,56336.36
1263,Hair Serum 1263,Beauty,60799.39
1264,Cookware Set 1264,Home & Kitchen,558.33
1265,Badminton Racket 1265,Sports,59291.85
1266,Mouse 1266,Electronics,50480.01
1267,Novel 1267,Books,30479.34
1268,Water Bottle 1268,Home & Kitchen,70882.82
1269,Cricket Bat 1269,Sports,17275.69
1270,Power Bank 1270,Electronics,29324.96
1271,Python Guide 1271,Books,94215.19
1272,Sneakers 1272,Fashion,27188.4
1273,Power Bank 1273,Electronics,98954.72
1274,Electric Kettle 1274,Home & Kitchen,338.72
1275,Jacket 1275,Fashion,32590.27
1276,Novel 1276,Books,72262.54
1277,Sunscreen 1277,Beauty,32597.59
1278,Wireless Earbuds 1278,Electronics,82427.39
1279,Water Bottle 1279,Home & Kitchen,17837.18
