order_item_id,order_id,product_id,seller_id,quantity,unit_price
872,349,1523,1875,1,82900.82
873,350,95,707,4,94098.52
874,350,1392,826,1,4184.09
875,351,1322,1867,3,62719.23
876,351,417,199,5,49042.72
877,351,36,1158,2,27129.96
878,352,885,107,5,54802.07
879,352,920,1872,1,38092.49
880,352,1167,1088,4,87826.68
881,353,64,232,2,54754.86
882,354,98,473,3,53785.76
883,355,1945,270,5,56246.2
884,355,1985,89,4,38698.09
885,355,517,1363,3,101333.28
886,356,1677,617,1,74333.41
887,356,1878,1613,2,79519.19
888,356,767,1865,3,40400.6
889,356,338,894,4,40738.94
890,357,1574,1752,2,56188.4
891,357,366,17,3,26248.63
892,357,378,1909,3,25858.6
893,357,1923,61,3,26000.38
894,358,1845,591,3,6907.24
895,358,797,457,5,53294.28
896,358,622,350,1,2693.82
897,358,1109,1675,2,2456.1
898,359,13,168,2,26571.17
899,359,1002,1493,3,62634.27
900,359,1701,341,5,37456.45
901,360,808,1349,2,26259.37
902,360,262,1906,1,82814.02
903,361,486,294,4,84555.54
904,361,1891,872,3,92976.76
905,361,1595,1118,2,35478.71
906,361,1311,1139,3,94773.32
907,362,1135,371,5,28361.24
908,362,666,349,3,50695.6
909,362,351,1760,3,86830.56
910,363,1029,672,4,64294.36
911,364,919,137,1,72184.42
912,365,1084,1745,1,93241.77
913,366,530,918,4,7888.49
914,367,472,440,3,4804.89
915,367,1567,610,4,99819.08
916,367,750,1499,3,86949.41
917,367,1308,1617,4,12628.35
918,368,1439,941,2,83516.81
919,368,1651,1736,5,72079.3
920,368,1170,683,2,39631.01
921,369,456,400,1,60758.93
922,370,171,1410,2,71710.72
923,370,1790,1320,5,77051.58
924,370,1613,374,4,54662.12
925,370,141,1051,4,12591.79
926,371,1664,1141,1,16412.62
927,371,1872,357,4,62437.75
928,372,20,1695,5,46586.88
929,372,585,648,1,65633.76
930,373,912,1417,3,16196.66
931,374,1898,1493,2,9828.65
932,374,671,1651,5,10525.32
933,375,730,871,4,87919.15
934,376,1781,180,4,95197.62
935,376,782,776,2,29192.27
936,376,1017,815,5,106459.28
937,377,460,812,2,68534.8
938,377,430,1179,3,84854.04
939,377,1667,1289,4,27689.25
940,378,108,1178,5,81511.36
941,378,1249,1413,1,26592.67
942,378,1204,1091,5,769.92
943,379,467,1856,2,14175.58
944,379,1183,1401,3,45851.53
945,379,35,1443,1,33126.86
946,379,1089,839,5,9144.61
947,380,349,799,3,79170.93
948,380,1333,1054,5,49885.34
949,380,604,1539,5,97314.84
950,381,898,1866,3,105102.48
951,381,350,1823,4,35589.63
952,381,1150,1455,5,81446.9
953,382,1937,1520,1,102820.52
954,382,1062,106,2,10404.36
955,383,1527,1104,5,63306.19
956,383,1196,1357,1,55918.02
957,383,948,613,5,6087.32
958,383,1498,1310,5,100693.56
959,384,1841,1897,3,36423.72
960,384,168,1084,3,41659.21
961,384,947,538,3,79766.93
962,384,30,1618,3,49879.42
963,385,872,1558,2,89398.25
964,385,1017,802,5,86128.21
965,386,1488,1308,1,75596.53
966,386,446,1030,3,98333.44
967,387,1588,168,5,35254.02
968,388,1709,1936,3,2972.85
969,388,1104,1818,1,67600.83
970,388,164,1265,5,98384.85
971,388,564,342,1,15669.65
972,389,759,647,2,75696.72
973,390,1894,453,3,25008.46
974,390,867,1698,3,49300.86
975,390,1199,1103,1,23642.78
976,390,426,952,1,72857.66
977,391,400,809,1,51562.11
978,391,260,249,1,5029.97
979,391,1379,1613,5,27476.1
980,392,1964,1091,2,80336.15
981,392,1757,972,3,35380.34
982,393,716,1482,4,55690.68
983,393,249,121,5,38987.67
984,393,499,1096,1,22653.98
985,394,88,581,3,10377.86
986,395,614,1464,4,80047.65
987,395,435,143,3,85900.2
988,396,422,287,4,68684.01
989,396,777,1414,3,18330.58
990,396,1552,1228,4,90459.52
991,396,824,429,3,24564.23
992,397,1443,15,3,1592.46
993,398,186,598,4,8334.61
994,398,752,177,3,17697.4
995,398,1297,1681,4,75235.6
996,398,1958,999,5,58774.56
997,399,1618,208,4,39582.38
998,399,1797,805,5,10714.42
999,399,237,275,5,106524.68
1000,400,996,1752,2,25916.5
1001,400,373,864,4,41340.28
1002,400,936,703,2,90815.93
1003,400,58,1068,1,41713.83
1004,401,526,1444,4,31005.27
1005,401,141,1830,1,12970.33
1006,401,1674,1427,4,3226.41
1007,402,1300,686,5,84675.45
1008,402,1827,1301,3,44524.31
1009,402,420,544,1,23184.31
1010,403,77,387,5,83031.06
1011,404,1005,17,3,9835.05
1012,404,439,860,2,39718.36
1013,405,540,1298,3,70447.98
1014,406,238,471,5,6316.42
1015,406,1084,433,1,98496.23
1016,406,1547,1178,1,4647.77
1017,406,1186,824,3,85185.01
1018,407,1167,356,2,96300.19
1019,408,1923,931,3,28482.88
1020,408,1257,1546,3,25554.85
1021,408,1043,1448,2,42454.9
1022,409,1102,930,2,26165.21
1023,409,1534,253,4,32903.03
1024,409,1829,403,1,41406.63
1025,410,1651,246,1,83169.42
1026,410,1133,1719,3,31432.26
1027,410,1966,1569,1,14288.22
1028,410,1147,1940,2,68300.06
1029,411,1039,1011,2,504.69
1030,412,1336,1049,2,72695.09
1031,412,1531,440,4,54125.32
1032,412,736,973,4,11024.07
1033,412,1970,515,1,12071.03
1034,413,1240,26,5,72201.99
1035,414,396,1305,4,73439.47
1036,414,1050,382,5,42614.3
1037,414,1692,273,3,10670.07
1038,415,1987,1893,3,55790.54
1039,415,81,1736,2,51949.65
1040,416,1832,1252,1,26753.53
1041,416,175,730,4,35415.83
1042,417,550,1553,3,83531.32
1043,418,1449,1414,4,3926.2
1044,419,205,327,3,15360.43
1045,419,1158,1600,2,100344.84
1046,419,441,1318,1,1961.81
1047,420,1464,1956,2,57621.16
1048,420,1262,568,5,61295.62
1049,420,634,58,5,85574.52
1050,420,203,1143,4,63241.82
1051,421,524,834,2,45832.64
1052,421,1773,765,1,60759.24
1053,421,1912,1725,3,76756.98
1054,421,1177,380,3,34707.51
1055,422,354,205,1,89543.6
1056,422,859,1274,1,43010.98
1057,423,784,204,4,38248.52
1058,423,1077,973,1,56061.78
1059,423,884,818,4,45738.18
1060,424,115,1905,2,62379.36
1061,424,1914,66,5,67971.4
1062,425,801,1644,4,91248.87
1063,425,1830,144,5,26123.7
1064,426,1963,21,3,90835.85
1065,426,1114,1239,3,28003.45
1066,426,1195,197,4,39342.49
1067,426,64,684,5,62450.41
1068,427,1636,945,2,36207.4
1069,428,389,1542,1,42891.47
1070,429,329,224,2,37815.13
1071,429,192,780,5,63510.44
1072,430,1812,1016,2,77629.13
1073,430,155,52,3,68192.45
1074,430,1342,1889,3,25275.49
1075,430,799,1623,1,5037.39
1076,431,1167,343,5,103748.62
1077,432,971,1709,1,91657.34
1078,433,502,297,2,9812.01
1079,433,834,601,2,33038.45
1080,433,111,296,1,42238.27
1081,434,296,702,2,87983.21
1082,435,1547,1955,1,4848.55
1083,435,169,625,4,55815.32
1084,435,291,972,2,15313.45
1085,436,427,1382,2,33731.0
1086,437,647,1891,2,4082.38
1087,437,194,162,4,83582.68
1088,437,461,615,5,60694.54
1089,438,554,707,3,62866.92
1090,438,1942,719,1,56908.59
1091,439,217,1178,1,74390.31
1092,439,218,1905,5,33841.97
1093,440,350,1650,4,37612.22
1094,441,1552,1243,5,97675.27
1095,441,1440,523,4,81430.33
1096,441,585,1621,5,72014.34
1097,441,1501,260,2,10514.09
1098,442,1860,20,5,89426.99
1099,443,935,1047,2,29067.73
1100,443,531,1347,5,34498.07
1101,443,49,1157,1,65245.37
1102,444,598,268,1,25658.63
1103,444,1270,90,1,27885.57
1104,444,1734,1510,5,47951.69
1105,444,1162,1574,2,62418.03
1106,445,1708,1609,3,45773.09
1107,445,405,571,5,9960.5
1108,446,554,81,5,56135.41
1109,446,920,459,5,41022.86
1110,446,1935,841,3,27264.97
1111,446,1947,384,2,83255.46
1112,447,345,136,2,55581.84
1113,448,1406,1775,1,38551.9
1114,448,1923,674,1,28532.76
1115,448,1521,1560,2,43683.2
1116,448,304,43,1,49042.33
1117,449,510,1463,4,49479.86
1118,449,1625,1216,1,75777.41
1119,449,598,7,5,26219.72
1120,449,1524,1574,5,18401.25
1121,450,517,244,4,97694.55
1122,451,1188,1956,1,20306.57
1123,452,1681,285,4,72738.18
1124,452,482,936,5,44556.0
1125,453,1516,796,1,88568.3
1126,453,1468,1502,3,20760.31
1127,453,1266,1726,1,54806.18
1128,453,92,1775,5,62592.1
1129,454,796,104,1,1281.53
1130,454,502,1672,5,9235.2
1131,454,84,1402,2,44723.02
1132,455,1824,199,2,13717.44
1133,456,1904,197,5,3135.28
1134,457,190,1138,3,30151.79
1135,457,1357,676,5,73752.6
1136,457,1238,1175,3,16548.73
1137,458,388,1303,3,48905.47
1138,459,141,744,2,12004.81
1139,460,569,842,1,92303.33
1140,460,846,769,5,1052.57
1141,461,581,1442,3,59988.71
1142,461,1192,885,4,29263.0
1143,461,1824,110,1,10898.6
1144,462,547,1319,1,9252.92
1145,462,1805,1447,5,47964.64
1146,463,1886,1337,2,74170.95
1147,463,283,1222,3,86648.63
1148,464,1969,801,2,69820.45
1149,464,1825,710,5,89637.43
1150,465,537,279,4,10740.27
1151,465,1411,1870,3,74844.2
1152,465,666,395,4,53153.51
1153,465,1854,1948,2,61571.26
1154,466,36,327,5,22438.01
1155,466,18,1581,5,71763.11
1156,466,604,1130,3,82755.73
1157,466,179,238,4,81739.17
1158,467,1611,1996,3,32676.67
1159,467,1294,37,3,10369.54
1160,468,235,952,5,12619.33
1161,468,1810,114,3,77544.69
1162,468,65,49,1,1805.13
1163,468,125,1151,2,20706.26
1164,469,178,1801,2,58483.91
1165,469,61,1852,2,21816.91
1166,469,184,1895,4,39287.98
1167,469,1482,184,2,11197.11
1168,470,1939,767,1,45389.06
1169,470,1091,880,4,47596.91
1170,470,1465,460,3,9786.65
1171,471,1988,1793,3,82120.81
1172,472,901,449,3,47951.25
1173,472,859,1980,1,43907.7
1174,473,682,485,1,29013.88
1175,474,1975,634,4,20790.03
1176,474,1499,532,2,59911.17
1177,475,171,347,2,85513.52
1178,475,1006,1551,1,84502.54
1179,475,840,259,4,12239.19
1180,475,1096,376,4,65401.05
1181,476,1044,803,4,35868.2
1182,477,1915,1604,4,55283.26
1183,477,720,1753,2,72392.74
1184,477,1909,157,5,76686.33
1185,477,1432,1811,4,92650.9
1186,478,1046,1619,5,65790.36
1187,478,1754,957,1,88629.98
1188,478,1730,1185,1,10825.92
1189,478,553,741,1,4537.06
1190,479,1652,1046,3,4179.61
1191,480,618,482,3,77354.78
1192,480,1994,1663,2,77363.22
1193,480,299,630,4,47148.82
1194,480,258,1544,4,35396.98
1195,481,309,178,3,58123.84
1196,482,1728,1539,3,44583.2
1197,482,518,526,5,30566.96
1198,482,1239,36,4,34063.13
1199,482,1512,567,3,16177.49
1200,483,1570,254,1,26986.9
1201,484,1586,165,5,58163.96
1202,484,401,511,1,63922.72
1203,484,1120,879,2,676.79
1204,484,1128,691,5,69099.88
1205,485,1483,1082,5,89852.22
1206,485,133,1642,4,22569.56
1207,486,830,38,3,31473.45
1208,486,532,1673,1,83227.94
1209,486,1774,373,1,68205.59
1210,486,1586,1799,3,60857.54
1211,487,169,382,2,56684.28
1212,487,1643,243,4,16580.26
1213,487,1488,1252,5,80077.22
1214,488,1018,206,5,59384.95
1215,488,292,120,2,45064.07
1216,489,216,915,5,94727.36
1217,489,1218,1276,5,52498.03
1218,490,165,184,3,75036.49
1219,491,430,610,4,83362.85
1220,492,220,1413,4,32087.02
1221,492,1537,1208,4,33289.39
1222,493,94,1812,4,1748.61
1223,493,1599,319,3,10169.24
1224,493,1535,1264,1,67764.87
1225,493,215,530,1,64499.7
1226,494,1732,1683,5,5946.54
1227,494,1303,747,1,82167.47
1228,494,956,158,2,37484.15
1229,495,458,340,1,7491.91
1230,495,692,1890,2,6661.23
1231,495,1086,1385,4,97115.75
1232,496,966,282,4,72530.13
1233,497,1465,465,4,9259.08
1234,498,217,1414,5,70218.47
1235,498,874,1261,4,49857.84
1236,498,57,317,2,102586.93
1237,498,1132,1387,5,25526.66
1238,499,515,248,5,3809.09
1239,499,986,694,2,35259.82
1240,499,1005,1799,4,10992.56
1241,499,1587,218,1,81875.8
1242,500,1121,1481,5,11749.95
1243,500,31,721,4,1475.29
1244,500,1380,1026,1,83139.55
1245,501,1371,398,2,49002.93
1246,501,1778,810,2,81773.89
1247,501,601,1689,1,74641.91
1248,502,1617,788,5,14601.21
1249,503,1130,532,4,53230.05
1250,503,722,41,4,70667.85
1251,503,1735,1398,3,80044.83
1252,503,934,1270,1,4178.31
1253,504,1428,1798,2,18586.51
1254,504,1534,113,1,38044.61
1255,504,1925,1833,3,29989.09
1256,505,149,20,2,75307.73
1257,505,10,96,5,6592.46
1258,505,984,1829,2,89340.04
1259,505,1901,434,1,94401.37
1260,506,1184,591,5,52819.38
1261,506,281,1031,1,1878.87
1262,507,618,1870,1,75078.01
1263,508,1668,32,3,60414.85
1264,509,302,207,3,12353.77
1265,510,976,1654,5,83320.62
1266,510,1474,1431,3,29366.37
1267,510,747,1627,2,25360.17
1268,510,1564,1778,5,11393.18
1269,511,635,186,1,5450.07
1270,511,1127,35,1,26734.75
1271,512,1868,532,2,75563.45
1272,512,1022,1680,5,61391.72
1273,512,862,1753,1,30450.29
1274,513,1131,658,1,60881.37
1275,513,691,1578,1,34413.27
1276,514,675,480,5,38002.59
1277,514,1654,1153,4,42138.75
1278,514,202,700,3,87491.04
1279,514,275,771,1,18091.23
1280,515,330,39,2,14267.11
1281,515,466,600,4,31592.48
1282,515,1504,1726,3,40883.58
1283,515,786,866,4,33159.28
1284,516,734,133,4,15068.55
1285,517,417,950,1,50390.26
1286,517,126,1650,3,64146.02
1287,517,1694,985,5,27325.53
1288,517,1025,1542,2,9570.75
1289,518,444,201,4,37387.11
1290,519,1086,1590,2,106179.22
1291,519,33,608,1,10512.25
1292,520,1446,371,4,22791.79
1293,520,941,1153,2,91260.67
1294,520,1376,1579,4,5100.72
1295,521,303,1137,5,49426.6
1296,521,1830,94,4,26514.32
1297,521,924,514,2,81746.06
1298,521,381,1337,4,15254.62
1299,522,980,139,2,8011.44
1300,522,1937,427,5,105833.17
1301,523,975,734,5,67193.34
1302,523,856,1830,5,20224.68
1303,523,1417,1033,4,11109.54
1304,523,284,833,1,49332.72
1305,524,1212,118,3,13914.2
1306,524,1392,1593,2,3835.64
1307,524,479,711,1,5630.84
1308,524,362,1933,5,35178.9
1309,525,410,172,3,36391.42
1310,525,1184,921,4,54014.29
1311,525,857,1591,1,34908.65
1312,525,1521,1397,3,48941.6
1313,526,1509,971,5,1209.6
1314,527,1024,522,2,6034.98
1315,527,1456,158,5,42605.93
1316,527,695,57,2,26213.55
1317,527,706,1080,3,51964.05
1318,528,977,1762,4,57444.33
1319,528,431,267,4,41477.43
1320,529,123,361,2,54134.34
1321,529,1447,302,4,86553.28
1322,530,1712,952,3,4510.71
1323,531,873,1008,1,19828.65
1324,531,1243,118,3,21324.85
1325,531,248,1809,5,11873.96
1326,531,1984,592,3,48023.41
1327,532,1182,768,2,19145.31
1328,532,1134,1712,4,65649.35
1329,532,477,17,2,73453.07
1330,532,67,1652,2,59660.78
1331,533,1530,1969,5,47242.39
1332,533,847,29,1,90427.88
1333,534,378,551,4,28480.09
1334,534,1390,125,4,44256.06
1335,534,815,1779,1,82278.8
1336,535,1888,443,1,14624.72
1337,536,913,1595,1,72686.49
1338,536,1817,1404,1,17822.79
1339,537,1195,379,4,45732.23
1340,537,407,376,3,53028.67
1341,537,428,772,5,41162.28
1342,538,1768,1656,4,3339.1
1343,539,1603,495,5,44232.78
1344,539,909,456,5,12182.43
1345,539,888,815,3,31850.12
1346,540,1805,1262,5,46933.9
1347,540,717,1127,3,549.18
1348,541,1512,461,2,15454.01
1349,541,1239,324,4,30038.05
1350,542,328,1833,5,43896.77
1351,543,456,612,5,65200.11
1352,543,713,122,2,29026.89
1353,543,1336,1472,4,67774.0
1354,543,98,1323,3,52604.28
1355,544,1768,623,3,4105.72
1356,544,341,1205,4,65625.28
1357,544,1133,1534,5,28406.02
1358,544,1320,928,1,61074.73
1359,545,618,1533,4,79706.26
1360,545,1672,1544,4,49835.94
1361,545,6,45,2,49499.47
1362,545,858,21,1,30426.84
1363,546,1219,340,2,64490.32
1364,546,96,1852,3,63901.74
1365,547,1807,1270,1,49067.6
1366,547,1667,1111,5,32618.26
1367,547,488,1198,2,52204.03
1368,548,714,395,2,30918.21
1369,548,1961,14,2,26569.44
1370,549,84,316,3,52773.16
1371,550,705,122,1,100377.79
1372,550,1748,1494,2,68715.73
1373,550,1994,581,3,87558.72
1374,551,463,1752,4,5374.05
1375,552,1424,1278,2,66577.03
1376,552,1605,503,2,12499.19
1377,552,427,604,2,33496.58
1378,553,1213,271,1,13463.3
1379,553,874,55,3,45168.04
1380,554,251,1704,3,103228.27
1381,554,259,186,2,38777.44
1382,555,910,1598,3,17875.52
1383,556,642,1232,5,62878.48
1384,556,1859,116,1,28190.18
1385,556,1792,1981,4,30431.98
1386,556,1253,155,4,86373.63
1387,557,570,1857,1,75335.29
1388,557,328,1220,3,50423.43
1389,557,135,1160,2,8105.74
1390,558,1275,1201,2,29174.9
1391,558,1632,915,1,11747.43
1392,558,201,205,4,14149.4
1393,559,263,1948,3,52738.5
1394,559,1934,310,5,60305.96
1395,559,868,817,3,60502.6
1396,559,1751,1838,2,5471.65
1397,560,247,469,1,22481.82
1398,560,919,1215,2,78441.77
1399,560,1657,1801,5,102586.94
1400,560,1570,646,2,24334.35
1401,561,341,217,1,67220.04
1402,561,1445,472,3,74381.28
1403,562,193,1475,2,16685.6
1404,562,555,1311,1,90593.48
1405,562,430,1365,1,77508.92
1406,563,994,1307,2,57813.45
1407,563,1879,1240,2,38074.15
1408,563,1211,1519,3,34743.02
1409,563,945,315,1,22837.8
1410,564,1451,521,3,61683.68
1411,564,1677,1106,1,78521.91
1412,565,620,1581,5,20900.51
1413,566,884,1010,4,47246.86
1414,567,1970,1804,2,13815.63
1415,567,428,1207,5,49820.97
1416,568,726,1265,1,39731.45
1417,568,196,957,5,49514.49
1418,568,734,1967,4,15813.81
1419,568,1788,1810,5,46289.35
1420,569,1506,394,5,18918.5
1421,569,1080,1587,3,84881.48
1422,569,1087,1456,4,6510.51
1423,570,37,1041,3,43882.48
1424,570,1515,257,5,22760.89
1425,571,625,1766,3,87074.9
1426,571,1893,165,5,53558.38
1427,571,444,1138,2,35924.67
1428,572,18,1093,2,61902.83
1429,572,1547,1630,4,4343.0
1430,572,218,1809,3,32701.11
1431,573,387,1804,2,19575.35
1432,573,1207,186,2,94464.97
1433,573,1558,504,3,7113.67
1434,573,516,1167,5,60513.83
1435,574,1614,28,5,75849.31
1436,575,808,909,1,21352.91
1437,575,349,817,1,70100.87
1438,575,1703,1702,3,18225.34
1439,575,1421,108,5,20141.79
1440,576,380,978,3,52936.49
1441,576,137,39,2,21851.33
1442,577,1511,1558,1,48189.28
1443,578,760,412,5,58254.76
1444,578,1563,276,2,20852.0
1445,579,192,456,4,78476.47
1446,579,178,1424,1,62047.16
1447,579,1945,44,5,49886.57
1448,579,1213,996,1,11892.29
1449,580,820,1404,4,17885.16
1450,580,228,113,4,16369.18
1451,580,1892,1783,2,28312.86
1452,581,1452,1461,3,18017.9
1453,581,1077,1173,3,57308.96
1454,582,410,868,1,35011.89
1455,582,556,872,2,4143.85
1456,583,422,1777,2,82655.0
1457,584,26,1317,5,5141.51
1458,585,1977,892,3,26842.14
1459,586,1466,797,3,58287.75
1460,586,204,1674,3,85556.05
1461,587,942,951,4,7038.29
1462,587,366,796,5,27158.98
1463,588,1832,865,2,27180.88
1464,588,1882,1238,3,88976.66
1465,588,1541,1997,1,55708.88
1466,588,65,1803,4,2179.9
1467,589,672,1048,5,92427.64
1468,589,1758,178,4,58647.45
1469,589,697,1157,2,7656.67
1470,589,205,1429,2,14016.1
1471,590,588,449,4,76373.28
1472,590,1148,1581,3,28751.48
1473,591,345,878,3,64798.31
1474,591,449,1027,4,22447.67
1475,591,551,919,5,89465.35
1476,591,708,23,2,28382.51
1477,592,1583,1527,2,46160.08
1478,592,1098,1559,2,88398.98
1479,592,758,1163,1,86836.46
1480,593,355,1504,3,10063.46
1481,593,406,25,1,44010.41
1482,593,1057,466,5,9857.92
1483,593,889,1282,3,38069.68
1484,594,358,1488,3,24357.72
1485,594,188,1598,5,16656.84
1486,594,801,1711,1,88151.69
1487,595,977,160,3,56369.83
1488,595,1093,103,3,87244.96
1489,596,1510,934,5,12955.59
1490,596,193,1071,3,17521.88
1491,596,602,937,1,39344.8
1492,596,455,769,1,3026.22
1493,597,1727,720,4,21319.68
1494,597,1335,849,4,46603.72
1495,597,1973,1796,4,2296.05
1496,597,1754,828,5,94350.99
1497,598,754,1350,3,51493.9
1498,599,1064,764,5,77241.68
1499,600,1922,123,2,84026.02
1500,601,1182,226,1,18426.58
1501,601,1727,631,3,20063.74
1502,602,1331,789,1,12909.18
1503,602,1723,484,3,54974.89
1504,602,1716,1807,4,30051.93
1505,602,1152,1843,1,34452.75
1506,603,910,1874,4,17189.95
1507,603,547,504,2,7531.92
1508,604,1321,46,4,84740.27
1509,604,902,1621,1,7406.35
1510,604,1364,278,2,84446.53
1511,604,433,862,4,17097.47
1512,605,1867,1590,1,23212.12
1513,605,1177,1580,5,39161.68
1514,605,1316,1326,5,34646.97
1515,605,576,447,5,103920.47
1516,606,794,965,2,80212.27
1517,607,624,1666,2,101075.08
1518,607,1393,1421,5,25677.16
1519,608,819,645,3,84050.41
1520,608,50,1729,3,88970.25
1521,608,1520,285,1,47915.5
1522,608,1729,121,3,32889.5
1523,609,1567,1771,4,95356.93
1524,609,1434,907,1,79081.62
1525,609,160,422,2,100677.27
1526,609,1117,1562,1,6254.06
1527,610,1184,1971,1,48093.72
1528,610,1907,1933,5,72920.02
1529,611,1379,1161,5,34192.84
1530,612,246,1439,3,3140.77
1531,612,1151,1576,2,1234.43
1532,612,316,478,4,60701.93
1533,612,858,1511,1,30187.79
1534,613,1251,830,5,11958.76
1535,613,538,62,2,47483.48
1536,613,352,1212,5,5959.44
1537,614,1992,179,2,6624.17
1538,614,1811,620,5,77521.78
1539,615,579,735,5,80930.99
1540,616,921,368,1,9358.81
1541,616,55,1679,5,74628.24
1542,616,780,5,3,28586.86
1543,616,1227,1244,5,38067.91
1544,617,476,1050,3,44330.4
1545,617,1150,503,1,89026.5
1546,617,1869,1604,1,58599.88
1547,618,849,966,5,50380.21
1548,619,792,1299,4,75520.12
1549,620,1359,234,3,76015.62
1550,620,455,1081,5,3272.98
1551,620,1389,1554,1,67368.69
1552,621,1808,1887,2,3573.64
1553,621,1582,1340,5,40975.05
1554,621,1190,4,2,101493.29
1555,622,235,975,1,15317.83
1556,623,845,612,1,96002.65
1557,623,1292,99,2,12457.02
1558,624,1061,1312,1,77935.15
1559,625,308,1938,4,67911.28
1560,625,1083,1334,3,31799.16
1561,625,340,1726,5,45878.19
1562,625,1231,1939,1,6417.34
1563,626,938,302,5,95878.22
1564,627,1949,1314,4,49033.7
1565,627,1158,182,1,90376.11
1566,627,377,5,4,62635.77
1567,628,1473,1229,4,54140.99
1568,629,1639,832,4,87193.4
1569,629,968,1142,1,17497.34
1570,630,492,1280,1,65743.92
1571,631,1890,399,3,29609.23
1572,631,863,448,3,96911.19
1573,632,1291,519,3,75649.13
1574,632,1334,1394,4,41478.57
1575,632,377,167,2,49260.94
1576,632,1315,1529,3,8223.9
1577,633,611,1347,3,65258.69
1578,633,333,1222,1,66036.76
1579,634,1960,940,3,76481.31
1580,634,457,375,5,62888.92
1581,635,830,1443,1,27050.32
1582,635,1686,772,4,73505.54
1583,635,1672,1881,3,42745.11
1584,635,1899,652,2,12765.64
1585,636,87,456,4,72037.73
1586,636,721,1544,1,55303.92
1587,636,727,1670,4,79489.86
1588,637,1392,498,4,4430.27
1589,637,34,558,5,94353.93
1590,637,1989,244,3,60027.29
1591,638,1021,567,4,26506.17
1592,638,510,405,2,46621.37
1593,638,1061,79,4,76903.31
1594,638,757,950,5,85803.73
1595,639,582,764,5,92172.71
1596,639,1199,1673,4,24856.33
1597,639,151,1752,2,22033.47
1598,639,265,104,3,8752.67
1599,640,378,1155,5,23765.67
1600,640,340,787,4,46763.51
1601,640,1969,1980,4,88424.99
1602,640,842,1166,5,64334.19
1603,641,1828,773,5,69995.17
1604,641,707,1861,5,4806.26
1605,642,1205,1510,5,11780.66
1606,642,1874,1504,5,11175.24
1607,643,1540,978,4,38255.27
1608,643,1133,951,4,28987.93
1609,643,1505,384,3,44772.31
1610,644,26,522,5,5020.23
1611,644,617,1072,3,4175.61
1612,644,249,1666,2,36556.81
1613,644,506,410,5,63618.27
1614,645,1999,1228,1,28721.05
1615,645,1566,259,4,61773.55
1616,646,1837,137,3,53680.26
1617,647,1905,1264,1,941.22
1618,647,817,625,2,92829.88
1619,647,301,1784,3,22290.89
1620,647,1721,1156,1,83535.13
1621,648,35,419,5,35407.1
1622,649,659,1728,5,73739.04
1623,649,312,68,5,1479.79
1624,649,1846,891,3,15321.05
1625,649,1302,786,3,18146.54
1626,650,608,24,3,6366.93
1627,650,1861,1453,2,69060.21
1628,651,479,1704,2,4726.66
1629,651,690,1910,4,104280.9
1630,652,1247,1275,3,19252.31
1631,652,1931,1271,4,56263.21
1632,652,1640,1921,5,28945.5
1633,652,210,1695,5,40420.57
1634,653,1330,1756,3,65972.16
1635,654,1801,175,4,28351.43
1636,654,9,504,1,69996.62
1637,655,838,882,5,78668.74
1638,655,206,984,2,103295.4
1639,655,1918,1335,3,46161.09
1640,655,1078,14,3,26712.0
1641,656,1006,1456,2,75715.85
1642,656,528,1976,1,75151.96
1643,656,247,988,5,24537.1
1644,657,199,1004,4,71001.03
1645,657,27,348,1,5299.81
1646,657,107,1988,3,11692.77
1647,657,1017,859,1,102169.27
1648,658,1979,301,3,39985.63
1649,658,93,1525,5,24404.19
1650,659,1210,407,5,77706.02
1651,660,942,389,3,7165.35
1652,660,83,1660,3,20695.19
1653,661,564,587,5,16336.49
1654,661,1734,1597,3,43083.72
1655,661,919,53,4,80179.68
1656,662,1774,646,1,82800.7
1657,662,264,1813,1,27917.12
1658,662,1587,964,4,85059.61
1659,662,462,1593,5,6499.95
1660,663,1290,1142,3,14359.14
1661,663,70,1424,2,47663.22
1662,663,1882,341,5,99241.83
1663,663,1410,161,3,58278.76
1664,664,1990,76,5,62599.46
1665,664,524,1144,3,49996.6
1666,665,710,162,1,81722.79
1667,665,1116,1711,4,36148.06
1668,665,1520,1472,5,44380.54
1669,666,510,240,4,44259.62
1670,666,1234,1008,4,21136.23
1671,666,1365,584,1,31359.64
1672,667,1469,638,3,12477.22
1673,668,1106,566,1,30393.81
1674,669,1238,1615,5,16546.54
1675,669,1891,167,5,80883.91
1676,670,1206,807,2,14106.22
1677,670,784,1513,1,38496.47
1678,671,1875,1136,4,75906.04
1679,671,1681,571,1,81998.84
1680,671,1115,1094,5,34679.84
1681,672,659,693,1,83280.13
1682,672,323,783,3,101026.37
1683,672,1246,1453,5,3872.36
1684,672,1430,418,2,7991.65
1685,673,271,389,5,45882.98
1686,673,410,615,3,38702.88
1687,673,114,1031,5,100856.93
1688,673,1910,1561,4,86406.01
1689,674,1985,85,1,39849.26
1690,674,88,1260,1,11816.71
1691,674,1222,1481,3,21328.86
1692,674,345,162,1,55587.87
1693,675,1661,776,1,21870.87
1694,675,799,1101,3,4527.5
1695,676,703,334,4,5647.57
1696,677,229,1217,4,33236.32
1697,678,1636,301,1,33486.02
1698,678,1401,1231,4,72511.4
1699,678,1377,975,4,1137.15
1700,678,326,745,3,21470.69
1701,679,1769,1090,2,70286.98
1702,680,164,1538,1,90060.55
